id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
123646998,2022/06/26 5:26 PM,2022-06-26,2022-06-26 22:26:00 UTC,Central Time (US & Canada),455509,pinkspoonbill,"",2022-06-27 03:58:14 UTC,2022-07-18 14:18:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/123646998,https://inaturalist-open-data.s3.amazonaws.com/photos/209485694/medium.jpg,,"",canna leaf roller caterpillar,1,0,false,,"Alvin, TX, USA",29.4399367,-95.2251482,,,,,,,,false,,,Brazilian Skipper,Calpodes ethlius,Brazilian Skipper,Insecta,53866
123729797,2022/06/26 9:17 PM,2022-06-26,2022-06-27 02:17:00 UTC,Central Time (US & Canada),4299351,ozarkpoppy,ozarkpoppy,2022-06-27 19:16:51 UTC,2022-06-27 20:27:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/123729797,https://inaturalist-open-data.s3.amazonaws.com/photos/209636720/medium.jpeg,,"",caterpillar on Black Locust. yard.  fm,1,0,false,,"McDonald County, MO, USA (Mike's Creek Watershed)",36.6583055018,-94.071993673,8269,,,,8269,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
123819311,2022-06-26 09:54:37+08:00,2022-06-26,2022-06-26 01:54:37 UTC,Taipei,2426296,creek_chen,creek,2022-06-28 12:17:42 UTC,2022-10-10 12:00:54 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/123819311,https://static.inaturalist.org/photos/209803088/medium.jpg,,"",幼蟲 caterpillar ,1,0,false,3,"礁溪鄉, TW",24.8316916667,121.7660616667,5,,,,5,,,false,,,Rounded Palm-redeye,Erionota torus,Rounded Palm-redeye,Insecta,219475
125245459,2017/11/09 7:56 PM,2017-11-09,2017-11-10 01:56:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-07-08 01:07:04 UTC,2022-07-09 14:32:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/125245459,https://inaturalist-open-data.s3.amazonaws.com/photos/212379385/medium.jpg,,"Caterpillar, Lepidoptera",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Reversed Roadside-Skipper,Amblyscirtes reversa,Reversed Roadside-Skipper,Insecta,213344
125245473,2018/07/24 5:57 PM,2018-07-24,2018-07-24 22:57:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-07-08 01:07:07 UTC,2022-07-08 01:12:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/125245473,https://inaturalist-open-data.s3.amazonaws.com/photos/212379739/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Reversed Roadside-Skipper,Amblyscirtes reversa,Reversed Roadside-Skipper,Insecta,213344
125520886,2022-07-09 17:33:55-04:00,2022-07-09,2022-07-09 21:33:55 UTC,Eastern Time (US & Canada),5690338,asiminamacrophylla,,2022-07-09 22:21:14 UTC,2022-11-27 22:38:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/125520886,https://inaturalist-open-data.s3.amazonaws.com/photos/212939541/medium.jpg,,"",This is on an Amorpha nitens plant. I have observed this same caterpillar on another Amorpha nitens as well,1,0,false,3,"Homewood Ct, Decatur, GA, US",33.810445,-84.28575,4,,,,4,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
126135915,2022/07/09 1:25 PM,2022-07-09,2022-07-09 18:25:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-07-13 23:39:17 UTC,2022-07-14 02:34:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/126135915,https://inaturalist-open-data.s3.amazonaws.com/photos/213977024/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"George County, MS, USA",30.8431226,-88.6723578,30224,,,,30224,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
126676246,2022-07-16 12:41:26-04:00,2022-07-16,2022-07-16 16:41:26 UTC,Eastern Time (US & Canada),2505640,lindacooper298,"",2022-07-17 17:35:24 UTC,2022-07-18 11:09:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/126676246,https://inaturalist-open-data.s3.amazonaws.com/photos/214960196/medium.jpg,,"",caterpillar in leaf shelter on Sida rhombifolia. There were many White Checkered-Skippers in this location.,1,0,false,3,"Skipper Rd, Zolfo Springs, FL, US",27.4343520618,-81.5759948872,737,,,,737,,,false,,,White Checkered-Skipper,Burnsius albescens,White Checkered-Skipper,Insecta,1038405
127741384,2022/07/24 3:00 PM,2022-07-24,2022-07-24 19:00:00 UTC,Eastern Time (US & Canada),4365155,ejwildlife,Linda Watson,2022-07-24 20:51:27 UTC,2022-11-11 21:04:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/127741384,https://inaturalist-open-data.s3.amazonaws.com/photos/216896954/medium.jpg,,"","Wingspan approximately one inch. Spotted nectaring on Mountain Mint (Pycnanthemum spp.). There is a Baptisia hybrid about three feet away which could have supported the caterpillar. 
",2,0,false,,"EJ Wild Life Garden, Raleigh, NC, USA",35.8068790232,-78.684552594,45,,,,45,,,false,,,Horace's Duskywing,Erynnis horatius,Horace's Duskywing,Insecta,50071
128804137,2022/07/28 12:05 PM,2022-07-28,2022-07-28 17:05:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-07-31 15:05:16 UTC,2022-10-29 22:19:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/128804137,https://inaturalist-open-data.s3.amazonaws.com/photos/218802070/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
128804205,2022/07/27 8:01 PM,2022-07-27,2022-07-28 01:01:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-07-31 15:05:30 UTC,2022-08-01 08:53:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/128804205,https://inaturalist-open-data.s3.amazonaws.com/photos/218802440/medium.jpeg,,"Caterpillar, Lepidoptera",One of several,1,0,false,,"Mobile County, AL, USA",30.6082227,-88.2461183,69951,,,,69951,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
129199746,2022/08/02 1:32 PM,2022-08-02,2022-08-02 20:32:00 UTC,America/Vancouver,100322,salmonskyview,Carol McDougall,2022-08-02 21:57:04 UTC,2022-09-03 15:43:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/129199746,https://inaturalist-open-data.s3.amazonaws.com/photos/219530982/medium.jpg,,"",on ragwort with cinnabar moth caterpillar,2,0,false,,"Gabriola Island, Gabriola, BC V0R, Canada",49.1577754,-123.7893348,8750,,,,8750,,,false,,,Woodland Skipper,Ochlodes sylvanoides,Woodland Skipper,Insecta,59194
129337437,2022-08-03 12:47:43,2022-08-03,2022-08-03 16:47:43 UTC,America/Nipigon,2144361,sunrisegardener,"",2022-08-03 22:23:51 UTC,2022-08-12 06:10:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/129337437,https://inaturalist-open-data.s3.amazonaws.com/photos/219782388/medium.jpeg,,"",Caterpillar in leaf roll,1,0,false,2,Moore Park Crescent,43.6540194964,-79.9361130595,185,,,,185,,,false,gps,gps,Wild Indigo Duskywing,Erynnis baptisiae,Wild Indigo Duskywing,Insecta,58478
129618605,2021/07/24 3:50 PM,2021-07-24,2021-07-24 19:50:00 UTC,Eastern Time (US & Canada),5431621,m_whitson,M. Whitson,2022-08-06 01:28:30 UTC,2022-08-31 17:46:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/129618605,https://inaturalist-open-data.s3.amazonaws.com/photos/220299466/medium.jpg,,"","I found this cool, big headed caterpillar directly under a locust (<i>Robinia</i>) tree. I'm assuming it had been eating that, as it looks like a Silver-spotted Skipper caterpillar and they like legumes.",1,0,false,,"Kentucky, US",38.965835016,-84.4864536942,,,,,28181,obscured,,true,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
129684093,2022-08-06 18:05:06,2022-08-06,2022-08-06 12:35:06 UTC,New Delhi,2052491,muralimohanbettampady,Murali Mohan Bettampady,2022-08-06 15:21:36 UTC,2022-08-06 16:41:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/129684093,https://inaturalist-open-data.s3.amazonaws.com/photos/220422671/medium.jpeg,,"",Caterpillar of Borbo cinnara,1,0,false,2,Konalu,12.8406478781,75.3822565824,2115,,,,2115,,,false,gps,gps,Formosan Swift,Borbo cinnara,Formosan Swift,Insecta,326007
130048653,2022/08/03 1:44 PM,2022-08-03,2022-08-03 18:44:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-08-08 23:58:41 UTC,2022-08-09 00:54:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/130048653,https://inaturalist-open-data.s3.amazonaws.com/photos/221096887/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"1070 AL-33, Double Springs, AL 35553, USA",34.2282018,-87.3508357,50232,,,,50232,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
130817804,2022/08/11 12:46 PM,2022-08-11,2022-08-11 17:46:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-08-14 18:13:32 UTC,2022-08-31 18:00:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/130817804,https://inaturalist-open-data.s3.amazonaws.com/photos/222522100/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Jackson County, MS, USA",30.4278212,-88.556531,38027,,,,38027,,,false,,,Lace-winged Roadside-Skipper,Amblyscirtes aesculapius,Lace-winged Roadside-Skipper,Insecta,213331
131285313,2022/08/16 2:47 PM,2022-08-16,2022-08-16 19:47:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-08-18 02:29:48 UTC,2022-08-18 05:36:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/131285313,https://inaturalist-open-data.s3.amazonaws.com/photos/223390950/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
131290501,2022/08/14 2:47 PM,2022-08-14,2022-08-14 19:47:00 UTC,Central Time (US & Canada),4357856,reg01,Ron Goetz,2022-08-18 03:26:28 UTC,2022-08-18 19:18:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/131290501,https://inaturalist-open-data.s3.amazonaws.com/photos/223402658/medium.jpeg,,"","Female. The last two years they have seem to be reproducing in my rain garden: I haven't found any caterpillars yet, but they seem very much associated with the *Carex bicknellii* growing there.",2,0,false,,"St. Louis County, US-MO, US",38.4374409279,-90.5675200182,178,,,,28240,obscured,,true,,,Dun Skipper,Euphyes vestris,Dun Skipper,Insecta,58514
131637566,2022-08-20 15:55:49,2022-08-20,2022-08-20 20:55:49 UTC,Central Time (US & Canada),583141,jgrubbs,Jed Grubbs,2022-08-20 20:57:47 UTC,2022-09-21 02:41:34 UTC,research,,https://www.inaturalist.org/observations/131637566,https://static.inaturalist.org/photos/224045194/medium.jpeg,,"","Host plants

Recorded food plants of the caterpillars are grasses such as Agrostis, Dactylis, Elytrigia, Eragrostis, Leymus, Poa, Puccinellia and Tridens.

",1,0,false,2,"Nashville, TN 37206, USA",36.168175,-86.7238277778,,,,,,,,false,,,Zabulon Skipper,Lon zabulon,Zabulon Skipper,Insecta,1081329
131679107,2022/08/20 7:30 PM,2022-08-20,2022-08-21 02:30:00 UTC,Arizona,6624,joannerusso,"",2022-08-21 02:58:13 UTC,2022-08-21 07:31:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/131679107,https://inaturalist-open-data.s3.amazonaws.com/photos/224122656/medium.jpeg,,caterpillar,"",1,0,false,,"Cochise, Arizona, United States",31.3777166667,-110.3769683333,,,,,,,,false,,,Acacia Skipper,Cogia hippalus,Acacia Skipper,Insecta,142636
131912339,2022-08-22 12:48:25-05:00,2022-08-22,2022-08-22 17:48:25 UTC,Central Time (US & Canada),6053348,cloudrunner19,,2022-08-22 17:58:42 UTC,2022-08-23 21:26:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/131912339,https://inaturalist-open-data.s3.amazonaws.com/photos/224557176/medium.jpg,,"",Caterpillar,1,0,false,3,"E Detroit Blvd, Pensacola, FL, US",30.5177401502,-87.2627144873,23829,,,,23829,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
132606572,2022-08-17 17:41:41-05:00,2022-08-17,2022-08-17 22:41:41 UTC,Central Time (US & Canada),5698627,suelmore,,2022-08-28 16:05:59 UTC,2022-08-30 15:00:55 UTC,research,,https://www.inaturalist.org/observations/132606572,https://static.inaturalist.org/photos/225818871/medium.jpg,,"","Silver-Spotted Skippers are said to be the most recognizable skippers in the world. I believe it. It is the only skipper I can identify without looking it up!  They are one of the largest and most widespread skippers, with dark brown wings and the distinguishing ""silver spot"" on the underside of their hindwing. 

Host plants include the Black Locust, Honey Locust, False Indigo and Lead Plant. 

Adult SSS prefer nectar from blue, red, pink and purple flowers. They rarely visit yellow flowers. This guy was enjoying the purple flowers of the Ironweed in Colburn Park. 

Females lay single, greenish, dome-shaped eggs near host plants and when larvae hatch they must find food. Like most skippers, SSS larvae live in leaf shelters. Young cats live in a shelter created by a folded flap of leaf cut from the leaf margin and tied down with silk threads.  Later instars tie together several leaves with silk threads to create a protective nest. They abandon smaller shelters as they grow and move to create new shelters. They leave these shelters at night or on cloudy days to feed. Should a predatory wasp try to take the caterpillar from it's shelter, the cat will regurgitate a greenish, defensive, bitter tasting chemical to ward them off. 

One other interesting SSS fact:  their frass is believed to have a distinctive scent that can lead parasitoid wasps to their location in the leaf shelter. To protect themselves,  the caterpillars throw their frass a long distance, as much as 30 body lengths, in order to throw predators off their trail. 

The SSS overwinters as a pupae in a dark brown chrysalis inside the last leaf nest which falls from the host plant to mix with the leaf litter. Adults emerge in the spring. 

Update:  Added one slightly clearer picture taken at New City Greenhouse on 8/22/22 in which inadvertently caught a SSS while trying to get a pic of a buckeye.  ",1,0,false,3,"Witt St, Loami, IL, US",39.669125,-89.8544833333,4,,,,4,,,false,,,Silver spotted skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
133264531,2022/08/30 2:09 PM,2022-08-30,2022-08-30 19:09:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-09-01 22:12:53 UTC,2022-09-01 22:28:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/133264531,https://inaturalist-open-data.s3.amazonaws.com/photos/226963837/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Baldwin County, AL, USA",30.6010744,-87.7763333,88879,,,,88879,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
133288273,2022/09/01 6:19 PM,2022-09-01,2022-09-01 22:19:00 UTC,Eastern Time (US & Canada),1280487,bookworm86,Allison Ferris,2022-09-02 02:19:43 UTC,2022-09-03 15:08:12 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/133288273,https://inaturalist-open-data.s3.amazonaws.com/photos/227015148/medium.jpg,,"Butterflies, Jamerson YMCA, September 2022, caterpillars","The butterfly, had brown spots on its wings.",1,0,false,,"Wyndhurst, Lynchburg, VA 24502, USA",37.361759,-79.244766,,,,,,,,false,,,Common Checkered-Skipper,Burnsius communis,Common Checkered-Skipper,Insecta,1038408
133340985,2022-09-02 11:12:20,2022-09-02,2022-09-02 15:12:20 UTC,Eastern Time (US & Canada),6083061,cak6143,Christopher Knode,2022-09-02 15:13:32 UTC,2022-10-07 01:36:57 UTC,research,,https://www.inaturalist.org/observations/133340985,https://static.inaturalist.org/photos/227111914/medium.jpeg,,"","Caterpillars enjoy feeding on Bermuda, St. Augustine, crabgrass, and goosegrass.",2,0,false,2,"Mont Alto, PA, USA",39.8412334,-77.5538813,2400,,,,2400,,,false,,,Sachem,Atalopedes campestris,Sachem,Insecta,52075
133941608,2022/09/03 1:52 PM,2022-09-03,2022-09-03 17:52:00 UTC,Eastern Time (US & Canada),143171,wanderingmogwai,"",2022-09-06 18:31:55 UTC,2022-09-06 22:47:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/133941608,https://inaturalist-open-data.s3.amazonaws.com/photos/228222906/medium.jpg,,"caterpillar, silver spotted skipper, skipper, butterfly, insect, native",,1,0,false,,"Montgomery County, PA, USA",40.253363177,-75.4764728625,4,,,,4,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
134119378,2022/09/03 12:33 PM,2022-09-03,2022-09-03 17:33:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-09-08 01:39:05 UTC,2022-10-29 22:17:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/134119378,https://inaturalist-open-data.s3.amazonaws.com/photos/228552490/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Hale County, AL, USA",32.7859102,-87.6186379,30771,,,,30771,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
134119382,2022/09/03 4:19 PM,2022-09-03,2022-09-03 21:19:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-09-08 01:39:06 UTC,2022-09-09 18:39:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/134119382,https://inaturalist-open-data.s3.amazonaws.com/photos/228552585/medium.jpeg,,"Caterpillar, Lepidoptera",,1,0,false,,"Hale County, AL, USA",32.7859102,-87.6186379,30771,,,,30771,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
134576243,2022/09/08 11:31 AM,2022-09-08,2022-09-08 16:31:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-09-11 14:02:36 UTC,2022-09-12 07:44:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/134576243,https://inaturalist-open-data.s3.amazonaws.com/photos/229405331/medium.jpg,,"Caterpillar, Lepidoptera",,1,0,false,,"Washington County, AL, USA",31.3422346,-88.2461183,52282,,,,52282,,,false,,,Zarucco Duskywing,Erynnis zarucco,Zarucco Duskywing,Insecta,219499
134576293,2022/09/08 12:10 PM,2022-09-08,2022-09-08 17:10:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-09-11 14:02:47 UTC,2022-09-12 07:44:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/134576293,https://inaturalist-open-data.s3.amazonaws.com/photos/229406090/medium.jpeg,,"Caterpillar, Lepidoptera",One of a few,1,0,false,,"Washington County, AL, USA",31.3422346,-88.2461183,52282,,,,52282,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
134576295,2022/09/08 12:18 PM,2022-09-08,2022-09-08 17:18:00 UTC,Central Time (US & Canada),959241,ashleybosarge,Ashley Bosarge,2022-09-11 14:02:48 UTC,2022-09-11 15:55:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/134576295,https://inaturalist-open-data.s3.amazonaws.com/photos/229406121/medium.jpeg,,"Caterpillar, Lepidoptera",One of a few,1,0,false,,"Washington County, AL, USA",31.3422346,-88.2461183,52282,,,,52282,,,false,,,Silver-spotted Skipper,Epargyreus clarus,Silver-spotted Skipper,Insecta,81559
134759680,2022/09/12 1:01 PM,2022-09-12,2022-09-12 17:01:00 UTC,America/Port_of_Spain,1273850,magichin,Dr M Chin Sue Min,2022-09-12 18:24:26 UTC,2022-09-12 21:35:49 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/134759680,https://inaturalist-open-data.s3.amazonaws.com/photos/229754345/medium.jpg,,"","egg shell, unhatched egg and caterpillar",1,0,false,,"St Joseph, Trinidad and Tobago",10.6531175243,-61.4195783611,488,,,,488,,,false,,,Southern Guava Skipper,Phocides polybius,Southern Guava Skipper,Insecta,257761
134971700,2022-09-14 11:15:00,2022-09-14,2022-09-14 05:45:00 UTC,New Delhi,4459882,praveen_tangirala,Praveen T,2022-09-14 12:01:41 UTC,2022-11-02 07:07:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/134971700,https://inaturalist-open-data.s3.amazonaws.com/photos/230153466/medium.jpeg,,"","Previous pupa was eaten by either squirrel or a tailor bird or a coucal. 4 more caterpillar on tree, hope to see the grass demon emerge from one of them at least.",1,0,false,2,Home of,12.9690231968,77.689813301,205,,,,205,,,false,gps,gps,Grass Demon,Udaspes folus,Grass Demon,Insecta,154364
135540181,2022/09/17 6:19 PM,2022-09-17,2022-09-17 22:19:00 UTC,Eastern Time (US & Canada),4014802,nonbinary-naturalist,Nonbinary-Naturalist,2022-09-18 16:49:37 UTC,2022-10-07 12:52:15 UTC,research,CC0,https://www.inaturalist.org/observations/135540181,https://inaturalist-open-data.s3.amazonaws.com/photos/231189019/medium.jpg,,"","Here's the mother laying the egg: https://www.inaturalist.org/observations/135461870

Other observations of Long-tailed skipper caterpillars and their shelters/frass/eggs:

Community Garden:
August 14th 2022: https://www.inaturalist.org/observations/130882975
September 17th 2022: https://www.inaturalist.org/observations/135540181
September 19th 2022: https://www.inaturalist.org/observations/135992758
September 19th 2022: https://www.inaturalist.org/observations/135992761
September 19th 2022: https://www.inaturalist.org/observations/135992762
September 19th 2022: https://www.inaturalist.org/observations/135992766
September 19th 2022: https://www.inaturalist.org/observations/135992781
September 19th 2022: https://www.inaturalist.org/observations/135992787

Garden
Septermber 15th 2022: https://www.inaturalist.org/observations/135288433
September 15th 2022: https://www.inaturalist.org/observations/135288434
September 19th 2022: https://www.inaturalist.org/observations/135703482
September 19th 2022: https://www.inaturalist.org/observations/135703528

Other areas:
September 19th 2022: https://www.inaturalist.org/observations/135992664
",1,0,false,,"WF NFN ""Community"" Garden, Savannah, GA, USA",31.9744759777,-81.1465172119,21,,,,21,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
135703528,2022/09/19 2:28 PM,2022-09-19,2022-09-19 18:28:00 UTC,Eastern Time (US & Canada),4014802,nonbinary-naturalist,Nonbinary-Naturalist,2022-09-19 20:01:51 UTC,2022-09-27 21:39:22 UTC,research,CC0,https://www.inaturalist.org/observations/135703528,https://inaturalist-open-data.s3.amazonaws.com/photos/231490781/medium.jpg,,"","Someone got confused! This is on one of my common pawpaws, which is next to a scarlet runner bean plant that has the rest of these caterpillars on it. I was wondering what was eating all the leaves...

I didn't think most insects could eat common pawpaw leaves, but I guess no one told them that! 

Other observations of Long-tailed skipper caterpillars and their shelters/frass/eggs:

Community Garden:
August 14th 2022: https://www.inaturalist.org/observations/130882975
September 17th 2022: https://www.inaturalist.org/observations/135540181
September 19th 2022: https://www.inaturalist.org/observations/135992758
September 19th 2022: https://www.inaturalist.org/observations/135992761
September 19th 2022: https://www.inaturalist.org/observations/135992762
September 19th 2022: https://www.inaturalist.org/observations/135992766
September 19th 2022: https://www.inaturalist.org/observations/135992781
September 19th 2022: https://www.inaturalist.org/observations/135992787

Garden
Septermber 15th 2022: https://www.inaturalist.org/observations/135288433
September 15th 2022: https://www.inaturalist.org/observations/135288434
September 19th 2022: https://www.inaturalist.org/observations/135703482
September 19th 2022: https://www.inaturalist.org/observations/135703528

Other areas:
September 19th 2022: https://www.inaturalist.org/observations/135992664
",1,0,false,,"Windsor Forest, Savannah, GA, USA",31.9785930483,-81.1705456116,9,,,,9,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
135992664,2022/09/19 5:33 PM,2022-09-19,2022-09-19 21:33:00 UTC,Eastern Time (US & Canada),4014802,nonbinary-naturalist,Nonbinary-Naturalist,2022-09-22 02:13:06 UTC,2022-09-28 00:12:08 UTC,research,CC0,https://www.inaturalist.org/observations/135992664,https://inaturalist-open-data.s3.amazonaws.com/photos/232028913/medium.jpg,,"","on what is possibly a pineland butterfly pea.

Other observations of Long-tailed skipper caterpillars and their shelters/frass/eggs:

Community Garden:
August 14th 2022: https://www.inaturalist.org/observations/130882975
September 17th 2022: https://www.inaturalist.org/observations/135540181
September 19th 2022: https://www.inaturalist.org/observations/135992758
September 19th 2022: https://www.inaturalist.org/observations/135992761
September 19th 2022: https://www.inaturalist.org/observations/135992762
September 19th 2022: https://www.inaturalist.org/observations/135992766
September 19th 2022: https://www.inaturalist.org/observations/135992781
September 19th 2022: https://www.inaturalist.org/observations/135992787

Garden
Septermber 15th 2022: https://www.inaturalist.org/observations/135288433
September 15th 2022: https://www.inaturalist.org/observations/135288434
September 19th 2022: https://www.inaturalist.org/observations/135703482
September 19th 2022: https://www.inaturalist.org/observations/135703528

Other areas:
September 19th 2022: https://www.inaturalist.org/observations/135992664
",1,0,false,,"Windsor Forest, Savannah, GA, USA",31.9759932459,-81.1676521055,93,,,,93,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
135992758,2022/09/19 6:21 PM,2022-09-19,2022-09-19 22:21:00 UTC,Eastern Time (US & Canada),4014802,nonbinary-naturalist,Nonbinary-Naturalist,2022-09-22 02:14:06 UTC,2022-09-27 21:39:06 UTC,research,CC0,https://www.inaturalist.org/observations/135992758,https://inaturalist-open-data.s3.amazonaws.com/photos/232029951/medium.jpg,,"","Other observations of Long-tailed skipper caterpillars and their shelters/frass/eggs:

Community Garden:
August 14th 2022: https://www.inaturalist.org/observations/130882975
September 17th 2022: https://www.inaturalist.org/observations/135540181
September 19th 2022: https://www.inaturalist.org/observations/135992758
September 19th 2022: https://www.inaturalist.org/observations/135992761
September 19th 2022: https://www.inaturalist.org/observations/135992762
September 19th 2022: https://www.inaturalist.org/observations/135992766
September 19th 2022: https://www.inaturalist.org/observations/135992781
September 19th 2022: https://www.inaturalist.org/observations/135992787

Garden
Septermber 15th 2022: https://www.inaturalist.org/observations/135288433
September 15th 2022: https://www.inaturalist.org/observations/135288434
September 19th 2022: https://www.inaturalist.org/observations/135703482
September 19th 2022: https://www.inaturalist.org/observations/135703528

Other areas:
September 19th 2022: https://www.inaturalist.org/observations/135992664
",1,0,false,,"WF NFN ""Community"" Garden, Savannah, GA, USA",31.9744759777,-81.1465172119,21,,,,21,,,false,,,Long-tailed Skipper,Urbanus proteus,Long-tailed Skipper,Insecta,67435
